property_type,property_quality,rooms,living_area,bathrooms,garden_sqm,terrace_sqm,land_area,distance_from_airport,Skiresort_distance,terrace,garden,pool,car_box,Province,City,price,land,province_median,city_median
2,0,7,167,3,0,0,0,12,41,0,0,0,0,46,79,1590000,0,750000,1190000
0,0,3,175,3,0,0,14000,54,55,0,0,0,0,38,280,730000,1,650000,775000
1,1,5,300,5,0,0,0,37,1,0,0,0,0,29,292,2900000,0,1265000,2900000
0,1,3,364,3,1,50,0,52,20,1,1,1,0,86,1853,545000,0,447000,872500
0,1,3,200,2,0,0,0,46,49,0,0,0,0,40,138,3437717,0,432500,780000
0,0,2,62,1,0,15,0,6,149,1,0,0,0,9,698,130000,0,270000,490000
2,0,3,120,1,0,0,0,82,28,0,0,0,0,13,126,390000,0,380000,695000
2,0,2,90,2,0,0,0,9,37,0,0,0,0,29,1854,139000,0,1265000,139000
0,0,2,220,2,0,0,0,61,35,0,0,0,0,23,1855,80000,0,181500,462084
0,0,5,180,3,500,0,0,35,35,0,1,0,0,1,72,2600000,0,640000,2500000
2,2,4,233,2,0,0,0,37,50,0,0,0,1,84,831,431867,0,370000,400934
2,0,2,108,1,0,0,0,13,22,0,0,0,0,11,365,250000,0,648500,637500
2,0,4,145,1,30,0,0,19,12,0,1,0,0,22,1856,390000,0,475000,1495000
0,0,3,90,3,250,0,0,13,57,0,1,0,0,77,938,280000,0,267000,240000
2,0,2,128,2,20,0,1,17,18,0,1,0,0,11,217,398000,1,648500,686000
0,0,4,300,2,0,0,0,42,12,0,0,0,0,1,15,350000,0,640000,300000
0,0,3,113,1,0,0,0,81,31,0,0,0,0,13,206,100000,0,380000,285000
2,0,3,104,2,0,0,0,34,12,0,0,0,0,47,943,48500,0,104000,48500
2,5,2,188,3,85,0,0,43,2,0,1,1,1,4,1290,2900000,0,649000,875000
0,1,4,321,3,1,0,0,29,10,0,1,0,0,30,715,1400000,0,980000,815000
0,3,3,318,3,300,10,0,36,2,1,1,0,1,17,1678,310000,0,550000,310000
0,4,3,200,2,0,0,0,50,32,0,0,0,1,64,1857,259000,0,250000,259000
0,0,4,509,3,0,0,7999,21,31,0,0,0,0,1,187,1350000,1,640000,800000
0,0,2,140,2,0,0,0,13,15,0,0,0,0,11,365,399000,0,648500,637500
2,0,2,280,2,0,0,0,17,67,0,0,0,0,38,282,900000,0,650000,780000
0,0,2,60,1,0,0,0,52,13,0,0,0,0,1,230,50000,0,640000,109000
2,0,2,153,2,0,0,0,45,23,0,0,0,0,59,1858,105000,0,210000,105000
2,0,2,95,1,0,0,0,3,39,0,0,0,0,68,492,90000,0,395000,475000
0,1,3,335,3,480,0,0,29,40,0,1,0,0,30,148,750000,0,980000,980000
0,1,5,725,3,300,100,0,51,44,1,1,0,1,58,201,410000,0,220000,320000
2,5,2,77,1,0,0,0,0,55,0,0,0,1,56,1859,270000,0,385000,270000
1,1,3,200,2,0,0,0,41,56,0,0,0,1,63,1256,98000,0,185000,78500
2,0,3,108,2,0,0,1,49,17,0,0,0,0,71,307,399630,1,149900,371370
1,1,7,950,7,0,0,0,63,41,0,0,0,0,40,78,1250000,0,432500,499500
0,0,4,432,3,3500,0,0,36,16,0,1,0,0,86,1860,980000,0,447000,980000
0,0,2,112,2,3300,18,6900,38,26,1,1,0,0,1,1861,76000,1,640000,60000
2,1,3,135,2,0,0,0,19,14,0,0,0,1,10,1862,365000,0,259000,602500
0,0,5,240,5,5000,0,5240,51,4,0,1,0,0,36,1863,245000,1,370000,245000
2,0,3,115,2,0,0,0,28,38,0,0,0,0,1,303,450000,0,640000,1100000
0,0,8,750,3,0,0,25000,44,27,0,0,0,0,40,1864,500000,1,432500,300000
2,0,2,149,1,0,0,0,55,42,0,0,0,0,25,342,60000,0,120000,73577
2,1,2,90,1,0,0,0,38,6,0,0,0,0,17,20,220000,0,550000,677500
2,0,2,280,1,0,0,0,70,0,0,0,0,0,71,389,95000,0,149900,135000
0,0,3,300,3,700,0,0,60,10,0,1,0,0,28,813,310000,0,161000,155000
0,4,5,220,3,0,0,0,0,134,0,0,0,0,62,1065,380000,0,447500,655000
0,0,2,240,1,4100,0,0,53,44,0,1,0,0,58,201,260000,0,220000,320000
0,0,3,140,2,1600,0,0,12,11,0,1,0,0,25,573,230000,0,120000,235000
0,0,6,330,3,0,0,0,37,46,0,0,0,0,21,443,250000,0,290000,720000
2,0,2,110,2,0,0,0,55,11,0,0,0,0,4,761,320000,0,649000,194500
2,0,2,154,1,0,33,0,34,12,1,0,0,0,47,943,39000,0,104000,48500
2,1,3,148,2,0,0,0,10,4,0,0,0,0,25,832,125000,0,120000,127000
1,1,4,115,3,500,40,0,26,28,1,1,0,0,29,850,420000,0,1265000,1000000
0,0,8,291,4,0,0,1,52,21,0,0,0,0,15,1865,980000,1,200000,980000
0,3,3,160,2,800,0,0,64,10,0,1,0,0,28,34,165000,0,161000,142500
0,1,5,250,3,0,0,0,92,31,0,0,0,1,93,1866,129000,0,80000,129000
2,0,3,94,2,0,0,0,65,12,0,0,0,0,28,972,85000,0,161000,160000
0,0,2,280,2,800,9,0,59,11,1,1,0,0,4,1203,580000,0,649000,750000
0,0,12,471,8,0,0,0,66,36,0,0,0,0,83,1758,219000,0,137500,218000
0,0,2,60,2,0,0,3506,93,155,0,0,0,0,43,95,320000,1,230000,260000
2,1,3,130,2,0,0,0,4,12,0,0,0,1,25,223,268000,0,120000,120000
0,0,4,150,3,5000,0,0,31,149,0,1,0,0,35,529,950000,0,345000,372500
0,0,4,450,3,0,0,0,30,9,0,0,0,0,32,225,2500000,0,584500,690000
0,0,4,160,2,0,0,0,42,10,0,0,0,0,1,272,230000,0,640000,160000
0,0,4,120,3,0,0,0,36,31,0,0,0,0,59,1689,40000,0,210000,48000
0,0,4,420,3,500,0,22777,60,12,0,1,0,0,59,1275,115000,1,210000,220000
0,0,4,440,2,500,0,0,58,32,0,1,0,0,19,239,190000,0,500000,490000
0,0,4,200,3,2000,0,0,41,15,0,1,0,0,1,789,250000,0,640000,198000
0,0,7,456,9,0,0,50000,70,152,0,0,0,0,43,1867,1800000,1,230000,1175000
0,2,3,160,2,0,0,0,8,34,0,0,0,1,68,1868,298000,0,395000,298000
1,1,3,280,2,0,0,0,72,54,0,0,1,1,70,770,356000,0,84500,363000
2,0,2,70,2,70,12,0,46,4,1,1,0,0,4,1179,150000,0,649000,1450000
1,1,6,350,3,4,0,0,81,27,0,1,0,1,13,984,799000,0,380000,395000
2,0,3,80,1,0,0,0,33,3,0,0,0,0,15,1360,250000,0,200000,240000
0,0,3,154,2,0,0,0,64,74,0,0,0,0,8,8,220000,0,195000,315000
2,0,2,53,1,0,0,0,33,13,0,0,0,0,25,914,85000,0,120000,95000
2,0,2,83,2,40,0,0,46,30,0,1,0,0,19,407,345000,0,500000,420000
0,0,2,96,1,0,0,0,73,19,0,0,0,0,3,1869,33000,0,85000,33000
2,0,6,280,6,0,260,0,40,57,1,0,0,0,77,290,1000000,0,267000,329500
0,0,3,406,2,0,0,1,47,49,0,0,0,0,77,1870,280000,1,267000,965000
0,0,7,615,7,0,16,81365,75,79,1,0,0,0,80,399,750000,1,139500,160000
1,1,2,200,1,51,0,0,46,3,0,1,0,1,15,1871,290000,0,200000,230000
0,1,3,189,2,1,0,0,39,36,0,1,0,1,48,1872,242000,0,480000,242000
2,0,3,180,2,200,0,0,17,13,0,1,0,0,11,1174,480000,0,648500,1200000
0,3,3,180,1,0,0,0,76,15,0,0,0,1,70,1873,120000,0,84500,120000
2,0,3,193,2,0,0,0,11,3,0,0,0,0,27,358,569000,0,770000,825000
1,1,15,700,10,0,0,0,36,43,0,0,0,0,40,339,1637414,0,432500,1098707
2,0,3,91,2,0,0,0,56,3,0,0,0,0,7,112,430000,0,357500,387500
0,0,2,103,2,0,0,0,64,73,0,0,0,0,8,8,220000,0,195000,315000
2,0,3,130,1,0,0,0,46,12,0,0,0,0,1,577,110000,0,640000,179010
0,0,5,600,4,5000,0,0,17,32,0,1,0,0,1,1,1500000,0,640000,880000
2,0,3,110,2,0,0,0,37,42,0,0,0,0,21,44,198000,0,290000,220000
0,4,4,200,4,0,0,0,34,41,0,0,0,0,21,52,250000,0,290000,195000
0,4,3,175,2,0,0,0,62,7,0,0,0,0,71,1310,155000,0,149900,155000
0,0,4,611,2,1200,0,1200,15,32,0,1,0,0,68,987,185000,1,395000,269000
0,0,7,608,7,0,0,3,43,29,0,0,0,0,21,94,1150000,1,290000,399000
0,3,2,182,3,0,0,0,26,34,0,0,0,1,9,405,120000,0,270000,120000
0,1,7,400,5,0,0,0,37,43,0,0,1,1,21,44,1200000,0,290000,220000
1,2,2,135,2,300,0,0,57,40,0,1,0,0,23,585,355000,0,181500,352500
0,0,2,80,1,0,0,0,84,26,0,0,0,0,13,206,140000,0,380000,285000
0,0,2,150,1,0,0,1,59,22,0,0,0,0,61,1539,55000,1,110000,58000
0,0,2,70,0,0,0,0,39,9,0,0,0,0,22,252,280000,0,475000,750000
2,0,2,50,1,0,0,0,68,15,0,0,0,0,13,1592,80000,0,380000,175000
1,5,4,280,3,0,0,0,19,117,0,0,0,1,12,157,1750000,0,420000,1290000
0,0,3,160,3,0,0,0,43,31,0,0,0,0,21,94,415000,0,290000,399000
0,0,7,410,5,3500,0,0,32,12,0,1,0,0,4,1874,1290000,0,649000,860000
0,0,5,180,2,300,0,0,45,119,0,1,0,0,20,1875,130000,0,300000,130000
0,0,3,400,2,4000,0,0,16,13,0,1,0,0,57,1876,410000,0,245000,410000
0,0,3,140,3,1000,0,25000,98,34,0,1,0,0,44,637,580000,1,550000,582000
0,0,5,460,4,0,0,0,51,7,0,0,0,0,4,859,2750000,0,649000,2750000
0,0,3,200,3,0,0,0,30,54,0,0,0,0,48,740,850000,0,480000,550000
0,0,4,120,1,0,0,0,34,153,0,0,0,0,35,529,820000,0,345000,372500
2,1,3,90,2,0,0,0,102,84,0,0,0,0,65,932,599000,0,499500,882500
0,0,3,360,4,1200,0,0,62,9,0,1,0,0,4,640,1100000,0,649000,185000
2,0,2,105,1,0,0,0,53,35,0,0,0,0,58,1133,105000,0,220000,110000
2,0,4,160,3,0,30,0,19,46,1,0,0,0,46,79,860000,0,750000,1190000
0,0,4,385,5,600,0,0,47,37,0,1,0,0,61,1169,250000,0,110000,58000
2,0,3,121,2,0,0,0,7,45,0,0,0,0,50,145,985000,0,982500,1050000
0,0,3,275,4,0,0,0,79,32,0,0,0,0,13,556,590000,0,380000,305000
1,4,10,570,1,0,0,0,17,33,0,0,0,0,1,1,1332922,0,640000,880000
0,0,2,121,1,0,0,0,63,162,0,0,0,0,43,1877,124000,0,230000,124000
0,0,4,350,1,0,0,10000,71,35,0,0,0,0,24,1150,220000,1,190000,287500
1,1,10,350,9,0,0,0,43,28,0,0,1,0,1,476,3850000,0,640000,1050000
0,0,2,149,2,0,0,0,26,12,0,0,0,0,16,845,380000,0,200000,226500
0,0,6,600,5,0,0,30000,26,22,0,0,0,0,30,104,1690000,1,980000,1175000
0,0,3,160,2,0,0,8,19,168,0,0,0,0,35,375,790000,1,345000,365000
1,2,4,130,2,450,11,0,42,56,1,1,0,0,77,290,480000,0,267000,329500
2,1,4,400,4,2,13,0,59,840,1,1,0,1,17,1878,1500000,0,550000,1500000
1,5,3,170,4,0,0,0,28,10,0,0,0,1,27,226,2700000,0,770000,1275000
2,3,3,188,3,0,45,0,23,64,1,0,0,0,55,114,450000,0,165000,176000
2,0,2,175,2,0,0,0,46,29,0,0,0,0,19,418,195000,0,500000,190000
0,0,2,120,2,1043,0,0,48,59,0,1,0,0,63,313,185000,0,185000,126500
0,0,6,335,5,0,0,6876,22,30,0,0,0,0,47,756,445000,1,104000,128500
0,0,4,183,3,400,0,0,63,123,0,1,0,0,42,66,380000,0,209500,140000
7,1,10,1000,0,0,0,0,22,22,0,0,1,1,30,908,1500000,0,980000,649000
2,4,2,63,1,0,0,0,19,20,0,0,0,0,2,1005,80000,0,660000,127500
1,1,3,170,3,1,300,0,126,47,1,1,0,0,0,841,430000,0,247000,198500
0,0,2,60,2,0,0,0,3,143,0,0,0,0,9,698,490000,0,270000,490000
0,0,4,262,3,0,0,0,40,64,0,0,0,0,95,873,210000,0,235000,185000
2,0,3,100,2,0,18,0,31,33,1,0,0,0,52,164,199000,0,390000,250000
2,1,6,240,4,0,0,0,11,27,0,0,0,0,29,38,2350000,0,1265000,970000
0,0,3,140,3,70,0,0,22,10,0,1,0,0,11,801,549000,0,648500,659000
2,1,2,65,1,0,0,0,13,1,0,0,0,1,10,1879,79000,0,259000,59000
0,0,4,300,4,0,0,15000,21,31,0,0,0,0,1,187,875000,1,640000,800000
2,0,2,75,1,0,0,0,6,43,0,0,0,0,50,145,370000,0,982500,1050000
0,4,6,720,2,0,0,0,26,27,0,0,0,0,16,372,183000,0,200000,242500
0,0,5,640,6,0,0,3900,48,56,0,0,0,0,63,1880,570000,1,185000,570000
0,0,3,280,3,150,0,0,54,182,0,1,0,0,43,1043,160000,0,230000,115000
0,0,5,145,2,500,0,5000,77,92,0,1,0,0,80,816,150000,1,139500,199500
2,0,3,100,2,0,0,0,62,17,0,0,0,0,79,483,57000,0,490000,59000
1,1,6,481,5,3,0,0,12,21,0,1,0,0,32,46,750000,0,584500,770000
2,1,2,90,1,0,0,0,88,73,0,0,0,1,80,589,295000,0,139500,110000
2,1,2,116,2,0,0,0,70,24,0,0,0,0,15,1881,260000,0,200000,272500
0,0,4,350,1,0,0,2500,54,40,0,0,0,0,73,1882,275000,1,199000,275000
2,1,2,97,1,0,0,0,12,23,0,0,0,1,57,1883,215000,0,245000,215000
2,1,2,105,2,0,11,0,42,21,1,0,0,0,21,706,240000,0,290000,114182
2,1,3,135,2,0,0,0,19,14,0,0,0,1,10,1862,365000,0,259000,602500
2,0,2,82,1,0,0,0,46,23,0,0,0,0,19,407,270000,0,500000,420000
2,5,2,90,1,0,0,0,58,6,0,0,1,0,4,1301,340000,0,649000,465000
2,0,2,99,1,0,0,0,40,57,0,0,0,0,77,290,210000,0,267000,329500
0,0,4,855,5,0,0,20000,17,32,0,0,0,0,1,1,1550000,1,640000,880000
0,0,6,490,1,0,0,20000,34,41,0,0,0,0,40,339,390000,1,432500,1098707
0,0,5,380,5,1000,50,2471,51,8,1,1,0,0,15,930,385000,1,200000,186500
0,0,3,250,0,1000,0,142000,61,12,0,1,0,0,28,208,195000,1,161000,124500
0,0,4,260,2,0,0,0,37,49,0,0,0,0,21,277,150000,0,290000,148000
0,1,4,400,5,40,0,0,35,22,0,1,1,0,60,1424,620000,0,400000,580000
2,0,2,100,1,50,0,0,27,83,0,1,0,0,12,127,255000,0,420000,360000
0,0,10,325,5,600,130,0,60,129,1,1,0,0,42,1884,1100000,0,209500,420000
0,0,2,90,1,0,0,0,40,26,0,0,0,0,36,1717,60000,0,370000,1076341
0,0,2,100,2,0,0,0,25,39,0,0,0,0,21,152,130000,0,290000,297500
2,0,2,150,2,2000,0,0,53,11,0,1,0,0,4,305,800000,0,649000,782500
2,0,4,177,4,0,0,0,30,3,0,0,0,0,22,346,3450000,0,475000,950000
0,1,4,300,3,93,0,0,31,16,0,1,0,1,60,754,340162,0,400000,495000
0,0,4,393,4,0,0,1,53,22,0,0,0,0,19,353,550000,1,500000,535000
0,0,6,540,8,0,0,1000,4,48,0,0,0,0,106,1885,820000,1,300000,820000
0,0,4,315,3,2200,0,0,42,12,0,1,0,0,1,15,580000,0,640000,300000
0,0,8,250,6,0,0,0,26,26,0,0,0,0,9,200,480000,0,270000,330000
0,0,2,70,1,0,0,0,83,41,0,0,0,0,34,1886,78000,0,340000,78000
0,0,4,250,2,0,100,10000,26,30,1,0,0,0,61,601,990000,1,110000,270000
0,0,3,380,2,1500,0,0,37,33,0,1,0,0,36,1887,550000,0,370000,510000
0,0,4,260,3,2500,0,0,58,36,0,1,0,0,19,352,650000,0,500000,625000
0,0,5,280,1,2000,0,0,27,27,0,1,0,0,39,1527,150000,0,199900,158000
2,0,2,55,1,0,0,0,38,10,0,0,0,0,7,1888,120000,0,357500,120000
2,1,3,165,1,0,0,0,31,43,0,0,0,0,8,296,120000,0,195000,106500
2,0,3,99,1,0,0,0,55,44,0,0,0,0,25,342,40000,0,120000,73577
2,5,2,107,2,0,0,0,17,17,0,0,0,0,11,217,1350000,0,648500,686000
0,4,4,250,1,0,0,0,64,72,0,0,0,0,8,8,470000,0,195000,315000
1,1,6,620,6,1,0,0,50,28,0,1,1,0,28,1889,1250000,0,161000,925000
0,0,4,345,2,2000,0,301330,58,23,0,1,0,0,19,239,1400000,1,500000,490000
0,0,3,360,3,0,0,8096,88,11,0,0,0,0,41,67,195000,1,135000,120000
0,0,8,460,4,1500,0,0,83,29,0,1,0,0,13,219,4800000,0,380000,1285000
0,1,4,705,4,0,0,0,24,58,0,0,0,0,21,576,1340400,0,290000,190000
1,1,9,438,10,0,0,0,64,73,0,0,1,0,8,218,2900000,0,195000,215000
2,1,3,163,3,0,0,0,5,47,0,0,0,0,50,145,850000,0,982500,1050000
0,1,5,265,4,0,0,0,69,38,0,0,0,0,23,1259,550000,0,181500,130000
0,0,4,532,4,0,0,0,12,40,0,0,0,0,46,79,1430000,0,750000,1190000
0,1,3,88,1,0,0,0,50,52,0,0,0,0,80,1455,47634,0,139500,47634
0,1,3,280,2,0,0,0,52,23,0,0,0,1,19,353,249000,0,500000,535000
0,0,2,900,2,0,0,30000,57,191,0,0,0,0,43,1189,1000000,1,230000,162500
1,1,8,635,5,0,0,0,29,28,0,0,0,1,1,141,870000,0,640000,582500
1,1,3,256,2,0,0,0,82,28,0,0,0,0,13,126,1579224,0,380000,695000
1,4,4,224,2,0,0,0,59,68,0,0,0,0,8,8,249000,0,195000,315000
0,0,6,550,6,0,0,0,10,29,0,0,0,0,21,682,450000,0,290000,550000
0,0,2,130,1,0,0,0,60,7,0,0,0,0,28,376,180000,0,161000,210000
0,0,3,265,3,1300,0,0,21,39,0,1,0,0,1,187,650000,0,640000,800000
0,0,4,168,2,0,0,0,58,41,0,0,0,0,23,585,100000,0,181500,352500
0,0,3,307,3,0,0,0,29,12,0,0,0,0,30,715,780000,0,980000,815000
2,0,3,95,2,0,0,0,68,27,0,0,0,0,19,118,160000,0,500000,432500
2,1,2,170,2,0,0,0,7,46,0,0,0,1,50,145,15820672,0,982500,1050000
0,0,3,313,3,0,0,0,85,64,0,0,0,0,44,583,650000,0,550000,800000
2,0,2,50,1,0,0,0,108,35,0,0,0,0,53,266,60000,0,104000,90000
1,1,4,170,2,1,0,0,40,33,0,1,0,1,28,215,800000,0,161000,514500
0,0,3,210,2,250,12,550,15,29,1,1,0,0,9,60,318000,1,270000,302500
2,0,3,150,2,0,50,0,9,38,1,0,0,0,46,79,570000,0,750000,1190000
1,1,6,152,2,0,0,0,28,122,0,0,0,1,62,428,399000,0,447500,297000
0,0,5,330,3,3000,0,0,33,16,0,1,0,0,59,491,695000,0,210000,185500
0,0,2,135,2,4200,0,0,65,15,0,1,0,0,28,972,220000,0,161000,160000
0,0,3,50,0,0,0,0,11,36,0,0,0,0,49,1336,75000,0,795000,76000
2,0,2,176,2,0,0,0,12,42,0,0,0,0,46,79,1290000,0,750000,1190000
0,0,3,124,1,0,0,6000,11,87,0,0,0,0,26,32,85000,1,430000,381500
0,0,10,485,10,0,0,5408,55,61,0,0,0,0,73,330,550000,1,199000,375000
0,0,5,100,3,0,0,0,83,147,0,0,0,0,43,74,215000,0,230000,219000
0,0,5,300,6,1100,0,26000,47,49,0,1,0,0,40,138,2400000,1,432500,780000
0,0,3,115,2,0,70,0,46,88,1,0,0,0,76,1623,118000,0,82500,94000
2,4,3,185,2,0,0,0,82,28,0,0,0,1,13,126,585000,0,380000,695000
0,0,4,400,5,2500,0,0,17,14,0,1,0,0,11,1174,3700000,0,648500,1200000
2,0,2,124,2,0,0,0,21,41,0,0,0,0,1,507,265000,0,640000,570000
0,0,3,350,3,0,0,0,59,6,0,0,0,0,4,1203,1250000,0,649000,750000
2,0,2,64,1,32,20,32,87,33,1,1,0,0,34,1890,135000,1,340000,135000
0,1,3,110,1,0,0,0,41,9,0,0,0,0,22,1891,198000,0,475000,198000
0,0,9,900,10,4000,0,4000,44,7,0,1,0,0,57,1506,570000,1,245000,375000
0,0,2,100,2,150,80,2200,37,13,1,1,0,0,1,35,470000,1,640000,140000
0,0,3,182,4,20,0,0,25,12,0,1,0,0,57,1541,79000,0,245000,57000
0,4,3,400,1,0,0,0,31,52,0,0,0,1,58,616,195000,0,220000,240000
0,0,2,200,1,0,0,0,84,56,0,0,0,0,14,150,199000,0,320000,449000
2,0,3,70,1,0,0,0,74,21,0,0,0,0,13,638,120000,0,380000,135000
0,0,2,136,3,0,0,0,40,36,0,0,0,0,61,586,108000,0,110000,117500
1,1,3,140,2,0,0,0,57,68,0,0,0,0,8,180,1509099,0,195000,192500
2,0,3,103,1,0,0,0,17,33,0,0,0,0,1,1,185000,0,640000,880000
2,0,2,101,1,0,0,0,39,28,0,0,0,0,63,1194,52000,0,185000,175000
0,3,2,70,1,0,0,0,20,165,0,0,0,0,35,229,63000,0,345000,435000
0,0,4,180,5,0,200,4000,53,140,1,0,0,0,35,255,870000,1,345000,480000
2,0,2,80,2,0,0,0,64,77,0,0,0,0,8,8,145000,0,195000,315000
0,4,3,337,1,0,0,0,74,18,0,0,0,0,24,117,220000,0,190000,120000
2,0,2,119,2,0,0,0,66,40,0,0,0,0,19,610,115000,0,500000,400000
0,0,3,271,2,0,0,400,22,123,0,0,0,0,12,157,3600000,1,420000,1290000
2,0,2,68,1,0,0,0,6,91,0,0,0,0,26,799,385000,0,430000,425000
0,0,5,300,3,1000,0,0,74,20,0,1,0,0,41,1892,329000,0,135000,55000
0,0,7,180,2,600,11,1000,25,48,1,1,0,0,21,152,180000,1,290000,297500
0,0,2,82,2,0,0,0,4,46,0,0,0,0,55,1505,200000,0,165000,178000
0,0,4,120,4,200,20,150,32,37,1,1,0,0,1,101,690000,1,640000,1300000
2,1,2,90,2,0,0,0,17,17,0,0,1,1,11,217,435000,0,648500,686000
2,2,2,103,2,0,0,0,17,18,0,0,1,1,11,217,530000,0,648500,686000
2,0,2,120,2,0,0,0,49,51,0,0,0,0,38,1893,198000,0,650000,685000
0,0,3,190,2,0,0,0,13,25,0,0,0,0,72,248,320000,0,349000,432500
0,0,3,250,2,0,0,10000,48,71,0,0,0,0,8,602,295000,1,195000,120000
2,0,3,100,2,0,0,0,42,32,0,0,0,0,19,220,110000,0,500000,999000
0,5,8,730,7,0,0,0,41,4,0,0,1,0,4,4,8500000,0,649000,1171362
2,0,3,95,2,0,0,0,15,8,0,0,0,0,25,832,110000,0,120000,127000
0,0,2,150,2,0,0,0,41,15,0,0,0,0,1,789,125000,0,640000,198000
0,0,5,300,5,50,0,0,30,117,0,1,0,0,26,1703,690000,0,430000,529000
2,0,3,162,2,0,0,0,7,91,0,0,0,0,26,799,470000,0,430000,425000
2,0,2,65,1,0,0,0,5,31,0,0,0,0,30,39,295000,0,980000,1425000
2,0,2,95,2,0,0,0,83,29,0,0,0,0,13,219,460000,0,380000,1285000
0,1,4,290,4,0,0,0,55,59,0,0,0,1,80,399,295000,0,139500,160000
0,1,4,250,4,0,0,0,36,55,0,0,0,0,21,73,500000,0,290000,230000
1,1,6,600,7,35,0,0,0,35,0,1,0,0,19,42,5500000,0,500000,630000
0,0,2,70,2,0,0,0,61,9,0,0,0,0,28,208,60000,0,161000,124500
0,0,4,263,4,1612,0,11000,45,14,0,1,0,0,36,1894,680000,1,370000,680000
2,0,2,113,1,800,30,0,54,12,1,1,0,0,1,55,110000,0,640000,250000
0,0,4,142,2,0,0,0,84,92,0,0,0,0,8,71,90000,0,195000,150000
0,0,2,76,2,0,0,0,64,73,0,0,0,0,8,8,220000,0,195000,315000
0,0,6,520,4,0,0,110000,13,46,0,0,0,0,38,1390,690000,1,650000,524500
0,0,2,421,2,0,0,3,51,25,0,0,0,0,19,594,690000,1,500000,550000
2,2,3,314,3,0,0,0,19,31,0,0,0,1,68,198,790000,0,395000,375000
0,0,4,95,2,0,0,0,51,119,0,0,0,0,12,625,240000,0,420000,249000
2,1,2,95,2,0,0,0,32,128,0,0,1,0,12,719,180000,0,420000,350000
1,1,4,480,4,3,0,0,45,36,0,1,1,1,16,528,880000,0,200000,104500
2,1,3,124,2,0,0,0,1,12,0,0,0,0,25,223,99000,0,120000,120000
0,1,3,306,3,0,0,0,67,70,0,0,0,0,80,589,770000,0,139500,110000
0,0,3,500,2,4000,15,4000,33,57,1,1,0,0,73,1895,650000,1,199000,650000
0,0,3,144,2,0,0,0,22,28,0,0,0,0,8,437,52000,0,195000,106500
0,0,4,249,3,0,0,0,63,37,0,0,0,0,19,122,265000,0,500000,276000
2,0,3,150,3,0,0,0,22,41,0,0,0,0,1,507,2000000,0,640000,570000
1,1,3,275,4,2,0,0,12,24,0,1,0,0,39,1227,590000,0,199900,670000
0,0,4,273,2,0,0,0,28,25,0,0,0,0,45,76,263000,0,215000,220000
2,1,2,109,2,0,0,0,31,15,0,0,0,1,25,398,115000,0,120000,126000
2,0,2,89,1,0,0,0,59,29,0,0,0,0,40,1896,104000,0,432500,104000
0,0,3,90,2,150,30,0,50,215,1,1,0,0,12,1500,325000,0,420000,1050000
0,0,3,160,2,1000,0,0,84,30,0,1,0,0,13,206,480000,0,380000,285000
2,0,3,107,1,0,0,200,31,5,0,0,0,0,22,1421,135000,1,475000,294500
0,0,3,161,4,15,0,0,39,183,0,1,0,0,43,570,440000,0,230000,570000
0,0,4,220,4,0,0,71000,78,85,0,0,0,0,8,8,650000,1,195000,315000
0,1,4,325,5,250,0,0,34,36,0,1,0,1,1,72,4800000,0,640000,2500000
2,0,4,500,2,0,0,0,58,41,0,0,0,0,23,585,1890000,0,181500,352500
0,0,3,260,2,0,0,0,59,91,0,0,0,0,67,1897,170000,0,189000,189500
0,0,2,250,1,1800,0,0,62,10,0,1,0,0,4,854,130000,0,649000,180000
2,0,3,360,4,0,0,0,3,103,0,0,0,0,12,134,850000,0,420000,750000
0,0,2,120,2,0,0,0,20,4,0,0,0,0,11,1160,309000,0,648500,309000
2,0,2,62,1,0,0,0,41,4,0,0,0,0,10,1219,49000,0,259000,69000
0,0,3,250,3,0,0,30000,21,38,0,0,0,0,52,199,650000,1,390000,1075000
0,0,3,120,2,50,50,0,96,162,1,1,0,0,43,947,245000,0,230000,345000
0,0,3,180,2,0,0,800,93,11,0,0,0,0,41,447,179000,1,135000,128970
0,0,3,250,4,250,0,0,7,36,0,1,0,0,68,1898,540000,0,395000,490000
2,0,3,233,3,400,0,0,54,11,0,1,0,0,4,305,890000,0,649000,782500
0,0,3,145,1,0,9,0,31,29,1,0,0,0,59,748,99000,0,210000,225000
2,1,2,76,1,0,0,0,68,8,0,0,0,0,24,980,98000,0,190000,139000
2,0,3,110,3,0,0,0,67,149,0,0,0,0,43,268,350000,0,230000,400000
0,0,2,215,2,0,0,0,73,76,0,0,0,0,80,399,650000,0,139500,160000
2,0,2,185,2,0,0,1,83,29,0,0,0,0,13,219,1450000,1,380000,1285000
0,0,2,120,2,0,0,4500,56,3,0,0,0,0,4,498,370000,1,649000,370000
2,4,3,118,1,0,0,0,0,14,0,0,0,0,66,178,85000,0,100000,90000
7,4,8,385,2,0,0,0,42,64,0,0,0,1,73,1899,49000,0,199000,118338
2,1,4,190,2,0,0,0,16,7,0,0,0,0,25,832,125000,0,120000,127000
0,0,3,175,2,0,0,0,54,12,0,0,0,0,15,627,65000,0,200000,85000
0,0,3,210,2,900,0,0,40,64,0,1,0,0,73,1900,65000,0,199000,65000
0,0,7,600,5,0,0,400000,82,21,0,0,0,0,19,102,1900000,1,500000,860000
0,2,3,185,2,0,0,0,55,9,0,0,0,1,7,1349,590000,0,357500,485000
